 Iteration	g0	g1	penalK	penalG	eta	beta	pAgg	change	lambda1	lambda2	Compliance	Vol. Frac.	CPU time	Real time
459	0.6125	-1.79e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.350e-02	1.312e-07	1.407e+00	1.225978e+01	0.1388	1.717500e+02	3.367e+01
460	0.6121	-1.78e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.584e-02	1.315e-07	1.406e+00	1.225539e+01	0.1388	1.496406e+02	2.992e+01
461	0.6117	-1.78e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.799e-02	1.310e-07	1.410e+00	1.225392e+01	0.1388	1.545625e+02	3.079e+01
462	0.6113	-1.78e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.131e-02	1.369e-07	1.389e+00	1.224626e+01	0.1388	1.373594e+02	2.765e+01
463	0.6303	-1.82e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.861e-02	1.261e-07	7.156e-01	1.231868e+01	0.1388	1.558906e+02	3.119e+01
464	0.6119	-2.21e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	4.984e-02	1.351e-07	1.312e+00	1.224906e+01	0.1387	1.542500e+02	3.056e+01
465	0.6126	-2.44e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	5.010e-02	1.278e-07	1.477e+00	1.228939e+01	0.1387	1.512500e+02	2.999e+01
466	0.6124	-2.85e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	4.238e-02	1.354e-07	1.272e+00	1.223384e+01	0.1386	1.920469e+02	3.752e+01
467	0.6119	-3.00e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.207e-02	1.312e-07	1.397e+00	1.227250e+01	0.1386	1.502344e+02	2.994e+01
468	0.6115	-2.94e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.279e-02	1.318e-07	1.331e+00	1.226740e+01	0.1386	1.460156e+02	2.898e+01
469	0.6113	-2.84e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	7.462e-03	1.313e-07	1.329e+00	1.226986e+01	0.1386	1.646094e+02	3.218e+01
470	0.6110	-2.75e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	8.354e-03	1.314e-07	1.325e+00	1.226622e+01	0.1386	1.577031e+02	3.103e+01
471	0.6108	-2.66e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	8.865e-03	1.315e-07	1.327e+00	1.226461e+01	0.1387	1.383125e+02	2.767e+01
472	0.6105	-2.59e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	9.888e-03	1.316e-07	1.330e+00	1.226391e+01	0.1387	1.607656e+02	3.178e+01
473	0.6102	-2.51e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.132e-02	1.317e-07	1.332e+00	1.226414e+01	0.1387	1.576719e+02	3.059e+01
474	0.6099	-2.45e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.296e-02	1.315e-07	1.326e+00	1.226548e+01	0.1387	1.653594e+02	3.253e+01
475	0.6096	-2.39e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.407e-02	1.313e-07	1.327e+00	1.226532e+01	0.1387	1.587344e+02	3.130e+01
476	0.6094	-2.32e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.512e-02	1.313e-07	1.335e+00	1.226169e+01	0.1387	1.557031e+02	3.029e+01
477	0.6091	-2.26e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.520e-02	1.313e-07	1.338e+00	1.225809e+01	0.1387	1.657344e+02	3.235e+01
478	0.6089	-2.20e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.452e-02	1.314e-07	1.342e+00	1.225468e+01	0.1387	1.697031e+02	3.312e+01
479	0.6086	-2.14e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.424e-02	1.314e-07	1.341e+00	1.225263e+01	0.1387	1.613125e+02	3.172e+01
480	0.6083	-2.08e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.310e-02	1.314e-07	1.343e+00	1.225064e+01	0.1387	1.657031e+02	3.254e+01
481	0.6081	-2.03e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.181e-02	1.316e-07	1.350e+00	1.224943e+01	0.1387	1.658281e+02	3.233e+01
482	0.6079	-1.97e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.154e-02	1.318e-07	1.351e+00	1.225081e+01	0.1388	1.504375e+02	2.962e+01
483	0.6076	-1.92e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	7.822e-03	1.317e-07	1.358e+00	1.225517e+01	0.1388	1.564219e+02	3.087e+01
484	0.6074	-1.86e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	6.581e-03	1.317e-07	1.352e+00	1.225799e+01	0.1388	1.538438e+02	3.024e+01
485	0.6072	-1.81e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	8.816e-03	1.315e-07	1.367e+00	1.226063e+01	0.1388	1.580781e+02	3.076e+01
486	0.6070	-1.77e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	8.590e-03	1.318e-07	1.344e+00	1.225972e+01	0.1388	1.615938e+02	3.179e+01
487	0.6068	-1.74e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.508e-02	1.311e-07	1.386e+00	1.226342e+01	0.1388	1.599375e+02	3.125e+01
488	0.6065	-1.71e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.152e-02	1.318e-07	1.336e+00	1.225719e+01	0.1388	1.644219e+02	3.211e+01
489	0.6063	-1.70e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.732e-02	1.313e-07	1.382e+00	1.225980e+01	0.1388	1.648750e+02	3.177e+01
490	0.6060	-1.67e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.329e-02	1.315e-07	1.352e+00	1.225603e+01	0.1388	1.683125e+02	3.221e+01
491	0.6057	-1.66e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.928e-02	1.314e-07	1.354e+00	1.225513e+01	0.1388	1.537500e+02	3.010e+01
492	0.6054	-1.64e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.884e-02	1.315e-07	1.345e+00	1.225301e+01	0.1388	1.652812e+02	3.226e+01
493	0.6050	-1.63e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.011e-02	1.315e-07	1.353e+00	1.225190e+01	0.1388	1.660469e+02	3.230e+01
494	0.6047	-1.63e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.991e-02	1.316e-07	1.351e+00	1.225088e+01	0.1388	1.675000e+02	3.255e+01
495	0.6043	-1.63e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.163e-02	1.317e-07	1.360e+00	1.225152e+01	0.1388	1.632656e+02	3.178e+01
496	0.6039	-1.63e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.906e-02	1.318e-07	1.367e+00	1.225284e+01	0.1388	1.422969e+02	2.822e+01
497	0.6036	-1.62e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.081e-02	1.321e-07	1.365e+00	1.225616e+01	0.1388	1.609062e+02	3.133e+01
498	0.6032	-1.63e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.274e-02	1.322e-07	1.369e+00	1.226196e+01	0.1388	1.551406e+02	3.061e+01
499	0.6028	-1.64e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.245e-02	1.327e-07	1.369e+00	1.226954e+01	0.1388	1.660312e+02	3.225e+01
500	0.6023	-1.66e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.692e-02	1.330e-07	1.374e+00	1.228191e+01	0.1388	1.374219e+02	2.782e+01
501	0.6018	-1.69e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.482e-02	1.338e-07	1.370e+00	1.229714e+01	0.1388	1.617188e+02	3.186e+01
502	0.6013	-1.73e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.631e-02	1.345e-07	1.382e+00	1.232093e+01	0.1388	1.589688e+02	3.127e+01
503	0.6008	-1.75e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.556e-02	1.351e-07	1.378e+00	1.235253e+01	0.1388	1.712969e+02	3.322e+01
504	0.6003	-1.78e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.880e-02	1.361e-07	1.379e+00	1.239068e+01	0.1388	1.742656e+02	3.381e+01
505	0.6000	-1.81e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.551e-02	1.349e-07	1.398e+00	1.243876e+01	0.1388	1.570469e+02	3.086e+01
506	0.5997	-1.85e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	5.373e-02	1.382e-07	1.342e+00	1.247042e+01	0.1388	1.655781e+02	3.253e+01
507	0.5999	-1.96e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.766e-02	1.298e-07	1.471e+00	1.253774e+01	0.1388	1.739531e+02	3.416e+01
508	0.6002	-2.20e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	5.527e-02	1.389e-07	1.292e+00	1.250106e+01	0.1387	1.732344e+02	3.362e+01
509	0.6000	-2.43e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.817e-02	1.314e-07	1.461e+00	1.257126e+01	0.1387	1.596875e+02	3.143e+01
510	0.5997	-2.44e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.050e-02	1.338e-07	1.354e+00	1.255507e+01	0.1387	1.775000e+02	3.419e+01
511	0.5994	-2.37e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.124e-02	1.330e-07	1.373e+00	1.257051e+01	0.1387	1.897188e+02	3.619e+01
512	0.5992	-2.30e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.137e-02	1.333e-07	1.370e+00	1.257638e+01	0.1387	1.650156e+02	3.253e+01
513	0.5990	-2.23e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.220e-02	1.336e-07	1.371e+00	1.258511e+01	0.1387	1.606719e+02	3.152e+01
514	0.5987	-2.16e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.407e-02	1.339e-07	1.376e+00	1.259637e+01	0.1387	1.757656e+02	3.411e+01
515	0.5984	-2.11e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.621e-02	1.342e-07	1.379e+00	1.261046e+01	0.1387	1.750625e+02	3.391e+01
516	0.5981	-2.07e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.870e-02	1.344e-07	1.379e+00	1.262747e+01	0.1387	1.712500e+02	3.360e+01
517	0.5978	-2.03e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.964e-02	1.343e-07	1.381e+00	1.264615e+01	0.1387	1.752656e+02	3.411e+01
518	0.5975	-2.00e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.108e-02	1.340e-07	1.377e+00	1.266343e+01	0.1387	1.840156e+02	3.581e+01
519	0.5971	-1.97e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.816e-02	1.327e-07	1.374e+00	1.267559e+01	0.1388	1.774844e+02	3.499e+01
520	0.5968	-1.95e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.429e-02	1.324e-07	1.360e+00	1.267186e+01	0.1388	1.783906e+02	3.504e+01
521	0.5965	-1.92e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.616e-02	1.319e-07	1.356e+00	1.266422e+01	0.1388	1.809688e+02	3.539e+01
522	0.5962	-1.89e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.715e-02	1.320e-07	1.362e+00	1.265082e+01	0.1388	1.718906e+02	3.357e+01
523	0.5959	-1.86e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	9.993e-03	1.321e-07	1.356e+00	1.263972e+01	0.1388	1.722188e+02	3.372e+01
524	0.5957	-1.82e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.091e-02	1.313e-07	1.355e+00	1.263032e+01	0.1388	1.637031e+02	3.227e+01
525	0.5954	-1.78e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.146e-02	1.324e-07	1.343e+00	1.261195e+01	0.1388	1.737812e+02	3.388e+01
526	0.5952	-1.75e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.404e-02	1.307e-07	1.353e+00	1.260726e+01	0.1388	1.736875e+02	3.411e+01
527	0.5950	-1.73e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.410e-02	1.336e-07	1.321e+00	1.258301e+01	0.1388	1.654844e+02	3.245e+01
528	0.5948	-1.72e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.931e-02	1.307e-07	1.365e+00	1.259384e+01	0.1388	1.744219e+02	3.382e+01
529	0.5946	-1.72e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.882e-02	1.335e-07	1.281e+00	1.256976e+01	0.1388	1.679531e+02	3.284e+01
530	0.5944	-1.75e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.618e-02	1.322e-07	1.357e+00	1.257988e+01	0.1388	1.574062e+02	3.102e+01
531	0.5941	-1.73e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.319e-02	1.325e-07	1.271e+00	1.257482e+01	0.1388	1.775312e+02	3.451e+01
532	0.5938	-1.70e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.005e-02	1.318e-07	1.276e+00	1.257335e+01	0.1388	1.533281e+02	3.002e+01
533	0.5936	-1.66e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.229e-02	1.317e-07	1.288e+00	1.256314e+01	0.1388	1.513750e+02	2.970e+01
534	0.5935	-1.61e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.178e-02	1.317e-07	1.294e+00	1.255266e+01	0.1388	1.665938e+02	3.249e+01
535	0.5933	-1.57e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.216e-02	1.318e-07	1.298e+00	1.254295e+01	0.1388	1.675000e+02	3.276e+01
536	0.5931	-1.53e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.157e-02	1.318e-07	1.298e+00	1.253403e+01	0.1388	1.711562e+02	3.347e+01
537	0.5929	-1.49e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.153e-02	1.318e-07	1.294e+00	1.252634e+01	0.1388	1.550469e+02	3.059e+01
538	0.5927	-1.45e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.072e-02	1.319e-07	1.290e+00	1.251874e+01	0.1388	1.657188e+02	3.226e+01
539	0.5926	-1.41e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.010e-02	1.320e-07	1.288e+00	1.251208e+01	0.1388	1.603125e+02	3.140e+01
540	0.5924	-1.38e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.005e-02	1.321e-07	1.286e+00	1.250752e+01	0.1388	1.597500e+02	3.122e+01
541	0.5922	-1.34e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	9.810e-03	1.322e-07	1.286e+00	1.250451e+01	0.1388	1.810625e+02	3.528e+01
542	0.5920	-1.32e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.092e-02	1.325e-07	1.282e+00	1.250264e+01	0.1388	1.404375e+02	2.829e+01
543	0.5918	-1.30e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.287e-02	1.325e-07	1.283e+00	1.250351e+01	0.1388	1.540625e+02	3.017e+01
544	0.5915	-1.29e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.571e-02	1.329e-07	1.275e+00	1.250474e+01	0.1388	1.456875e+02	2.911e+01
545	0.5912	-1.29e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.799e-02	1.326e-07	1.284e+00	1.251033e+01	0.1388	1.509844e+02	2.964e+01
546	0.5909	-1.30e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.269e-02	1.337e-07	1.264e+00	1.251217e+01	0.1388	1.547188e+02	3.060e+01
547	0.5906	-1.32e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.207e-02	1.326e-07	1.302e+00	1.252694e+01	0.1388	1.557188e+02	3.056e+01
548	0.5902	-1.35e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.106e-02	1.341e-07	1.228e+00	1.252779e+01	0.1388	1.732031e+02	3.401e+01
549	0.5898	-1.41e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.500e-02	1.329e-07	1.322e+00	1.254520e+01	0.1388	1.470156e+02	2.890e+01
550	0.5894	-1.45e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.574e-02	1.340e-07	1.235e+00	1.254832e+01	0.1388	1.680469e+02	3.285e+01
551	0.5889	-1.50e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.728e-02	1.337e-07	1.279e+00	1.256407e+01	0.1388	1.710938e+02	3.317e+01
552	0.5885	-1.53e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.471e-02	1.343e-07	1.240e+00	1.257655e+01	0.1388	1.738906e+02	3.387e+01
553	0.5880	-1.58e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.616e-02	1.338e-07	1.253e+00	1.259544e+01	0.1388	1.560781e+02	3.066e+01
554	0.5875	-1.60e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.645e-02	1.336e-07	1.242e+00	1.260817e+01	0.1388	1.626719e+02	3.188e+01
555	0.5870	-1.63e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.658e-02	1.336e-07	1.258e+00	1.261794e+01	0.1388	1.728906e+02	3.399e+01
556	0.5865	-1.62e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.673e-02	1.329e-07	1.241e+00	1.262797e+01	0.1388	1.815156e+02	3.554e+01
557	0.5863	-1.60e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.283e-02	1.311e-07	1.281e+00	1.262893e+01	0.1388	1.721719e+02	3.417e+01
558	0.5861	-1.56e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.017e-02	1.326e-07	1.252e+00	1.260849e+01	0.1388	1.518750e+02	3.001e+01
559	0.5859	-1.53e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.287e-02	1.320e-07	1.275e+00	1.260711e+01	0.1388	1.942656e+02	3.736e+01
560	0.5857	-1.50e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.918e-02	1.325e-07	1.266e+00	1.259823e+01	0.1388	1.827188e+02	3.564e+01
561	0.5855	-1.47e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.034e-02	1.324e-07	1.273e+00	1.259550e+01	0.1388	1.878438e+02	3.610e+01
562	0.5853	-1.45e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.926e-02	1.329e-07	1.273e+00	1.259231e+01	0.1388	1.853438e+02	3.582e+01
563	0.5851	-1.42e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.195e-02	1.331e-07	1.288e+00	1.259579e+01	0.1388	1.770000e+02	3.466e+01
564	0.5849	-1.38e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.317e-02	1.336e-07	1.284e+00	1.260145e+01	0.1388	1.738750e+02	3.425e+01
565	0.5847	-1.35e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.444e-02	1.337e-07	1.288e+00	1.261285e+01	0.1388	1.653281e+02	3.230e+01
566	0.5845	-1.33e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.737e-02	1.340e-07	1.287e+00	1.262527e+01	0.1388	1.797969e+02	3.509e+01
567	0.5843	-1.31e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.977e-02	1.341e-07	1.290e+00	1.264046e+01	0.1388	1.651094e+02	3.268e+01
568	0.5840	-1.30e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.266e-02	1.342e-07	1.287e+00	1.265605e+01	0.1388	1.872344e+02	3.656e+01
569	0.5838	-1.28e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.299e-02	1.340e-07	1.289e+00	1.267196e+01	0.1388	1.666250e+02	3.257e+01
570	0.5835	-1.27e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.305e-02	1.342e-07	1.288e+00	1.268439e+01	0.1388	1.787656e+02	3.515e+01
571	0.5833	-1.27e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.297e-02	1.334e-07	1.282e+00	1.269856e+01	0.1388	1.626406e+02	3.199e+01
572	0.5831	-1.24e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.026e-02	1.328e-07	1.284e+00	1.270331e+01	0.1389	1.791562e+02	3.505e+01
573	0.5830	-1.21e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	7.431e-03	1.332e-07	1.286e+00	1.270120e+01	0.1389	1.755938e+02	3.424e+01
574	0.5828	-1.17e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	7.837e-03	1.332e-07	1.286e+00	1.270295e+01	0.1389	1.743594e+02	3.400e+01
575	0.5827	-1.14e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	9.326e-03	1.333e-07	1.285e+00	1.270475e+01	0.1389	1.688438e+02	3.325e+01
576	0.5826	-1.11e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	9.528e-03	1.333e-07	1.284e+00	1.270760e+01	0.1389	1.723281e+02	3.360e+01
577	0.5825	-1.08e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.206e-02	1.334e-07	1.283e+00	1.271031e+01	0.1389	1.634219e+02	3.266e+01
578	0.5823	-1.06e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.176e-02	1.334e-07	1.282e+00	1.271468e+01	0.1389	1.911719e+02	3.714e+01
579	0.5821	-1.05e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.574e-02	1.336e-07	1.279e+00	1.271828e+01	0.1389	1.700469e+02	3.349e+01
580	0.5820	-1.04e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.568e-02	1.335e-07	1.281e+00	1.272446e+01	0.1389	1.744062e+02	3.431e+01
581	0.5818	-1.03e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.995e-02	1.339e-07	1.274e+00	1.272892e+01	0.1389	1.731719e+02	3.417e+01
582	0.5816	-1.03e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.149e-02	1.336e-07	1.281e+00	1.273804e+01	0.1389	1.736250e+02	3.408e+01
583	0.5813	-1.03e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.471e-02	1.343e-07	1.267e+00	1.274316e+01	0.1389	1.717969e+02	3.365e+01
584	0.5811	-1.04e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.193e-02	1.338e-07	1.285e+00	1.275636e+01	0.1389	1.776875e+02	3.473e+01
585	0.5809	-1.04e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.861e-02	1.346e-07	1.256e+00	1.276260e+01	0.1389	1.965938e+02	3.826e+01
586	0.5807	-1.05e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.195e-02	1.340e-07	1.283e+00	1.277804e+01	0.1389	1.775312e+02	3.469e+01
587	0.5804	-1.06e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	3.025e-02	1.343e-07	1.237e+00	1.278576e+01	0.1389	1.634062e+02	3.247e+01
588	0.5802	-1.06e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.835e-02	1.334e-07	1.259e+00	1.279678e+01	0.1389	1.583281e+02	3.157e+01
589	0.5800	-1.05e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.888e-02	1.337e-07	1.244e+00	1.279674e+01	0.1389	1.822969e+02	3.554e+01
590	0.5799	-1.04e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.390e-02	1.335e-07	1.252e+00	1.280028e+01	0.1389	1.786719e+02	3.458e+01
591	0.5797	-1.03e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.517e-02	1.337e-07	1.248e+00	1.280173e+01	0.1389	1.737812e+02	3.385e+01
592	0.5795	-1.02e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.238e-02	1.336e-07	1.251e+00	1.280473e+01	0.1389	1.658750e+02	3.238e+01
593	0.5793	-1.00e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.900e-02	1.338e-07	1.246e+00	1.280754e+01	0.1389	1.690625e+02	3.326e+01
594	0.5792	-9.84e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.296e-02	1.336e-07	1.253e+00	1.281217e+01	0.1389	2.043281e+02	3.898e+01
595	0.5791	-9.61e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.243e-02	1.336e-07	1.252e+00	1.281432e+01	0.1389	1.647188e+02	3.242e+01
596	0.5790	-9.39e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.102e-02	1.334e-07	1.254e+00	1.281694e+01	0.1389	1.815938e+02	3.536e+01
597	0.5789	-9.16e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.966e-03	1.334e-07	1.250e+00	1.281686e+01	0.1389	1.747969e+02	3.424e+01
598	0.5788	-8.92e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	8.508e-03	1.331e-07	1.253e+00	1.281650e+01	0.1389	1.671719e+02	3.288e+01
599	0.5787	-8.70e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.489e-03	1.333e-07	1.253e+00	1.281233e+01	0.1389	1.752656e+02	3.411e+01
600	0.5786	-8.48e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.656e-03	1.327e-07	1.259e+00	1.281094e+01	0.1389	1.570781e+02	3.113e+01
601	0.5785	-8.30e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.436e-03	1.334e-07	1.258e+00	1.280228e+01	0.1389	1.862969e+02	3.606e+01
602	0.5784	-8.14e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.293e-02	1.325e-07	1.268e+00	1.280281e+01	0.1389	1.584688e+02	3.183e+01
603	0.5783	-7.99e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.390e-03	1.335e-07	1.261e+00	1.279190e+01	0.1389	1.861094e+02	3.584e+01
604	0.5782	-7.85e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.391e-02	1.324e-07	1.274e+00	1.279385e+01	0.1389	1.905156e+02	3.672e+01
605	0.5781	-7.71e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.099e-02	1.337e-07	1.260e+00	1.278273e+01	0.1389	1.687031e+02	3.296e+01
606	0.5780	-7.61e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.457e-02	1.326e-07	1.276e+00	1.278766e+01	0.1389	1.575156e+02	3.105e+01
607	0.5779	-7.52e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.121e-02	1.340e-07	1.255e+00	1.277905e+01	0.1389	1.830781e+02	3.535e+01
608	0.5778	-7.47e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.467e-02	1.328e-07	1.278e+00	1.278721e+01	0.1389	1.825000e+02	3.530e+01
609	0.5777	-7.43e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.497e-02	1.341e-07	1.257e+00	1.278156e+01	0.1389	1.822812e+02	3.527e+01
610	0.5776	-7.40e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.161e-02	1.334e-07	1.273e+00	1.279076e+01	0.1389	1.735156e+02	3.387e+01
611	0.5774	-7.35e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.514e-02	1.340e-07	1.263e+00	1.279154e+01	0.1389	1.860938e+02	3.611e+01
612	0.5773	-7.34e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.695e-02	1.339e-07	1.266e+00	1.279927e+01	0.1389	1.797969e+02	3.506e+01
